rxn_id,rxn_smiles,solvent,temp,G_act,G_r
5592,[C:10]([C:11](=[O:12])[C:13](=[N+:14]([N-:15][c:16]1[c:17]([H:32])[c:18]([H:33])[c:19]([H:34])[c:20]([H:35])[c:21]1[H:36])[H:31])[c:22]1[c:23]([H:37])[c:24]([H:38])[c:25]([H:39])[c:26]([H:40])[c:27]1[H:41])([H:28])([H:29])[H:30].[C:1]([C:2]([C:3]([H:45])([H:46])[H:47])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:51])([H:52])[H:53])=[C:9]([H:54])[H:55])[H:50])[H:49])[H:48])([H:42])([H:43])[H:44]>>[C:1]([C:2]([C:3]([H:45])([H:46])[H:47])=[C:4]([C@@:5]1([H:49])[C@@:6]([C:7]([C:8]([H:51])([H:52])[H:53])=[C:9]([H:54])[H:55])([H:50])[N:15]([c:16]2[c:17]([H:32])[c:18]([H:33])[c:19]([H:34])[c:20]([H:35])[c:21]2[H:36])[N:14]([H:31])[C:13]1([C:11]([C:10]([H:28])([H:29])[H:30])=[O:12])[c:22]1[c:23]([H:37])[c:24]([H:38])[c:25]([H:39])[c:26]([H:40])[c:27]1[H:41])[H:48])([H:42])([H:43])[H:44],water,298.15,27.970341769027137,-2.06434727811137
5593,[C:10]([C:11](=[O:12])[C:13](=[N+:14]([N-:15][c:16]1[c:17]([H:32])[c:18]([H:33])[c:19]([H:34])[c:20]([H:35])[c:21]1[H:36])[H:31])[c:22]1[c:23]([H:37])[c:24]([H:38])[c:25]([H:39])[c:26]([H:40])[c:27]1[H:41])([H:28])([H:29])[H:30].[C:1]([C:2]([C:3]([H:45])([H:46])[H:47])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:51])([H:52])[H:53])=[C:9]([H:54])[H:55])[H:50])[H:49])[H:48])([H:42])([H:43])[H:44]>>[C:1]([C:2]1([C:3]([H:45])([H:46])[H:47])[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:51])([H:52])[H:53])=[C:9]([H:54])[H:55])[H:50])[H:49])([H:48])[N:15]([c:16]2[c:17]([H:32])[c:18]([H:33])[c:19]([H:34])[c:20]([H:35])[c:21]2[H:36])[N:14]([H:31])[C:13]1([C:11]([C:10]([H:28])([H:29])[H:30])=[O:12])[c:22]1[c:23]([H:37])[c:24]([H:38])[c:25]([H:39])[c:26]([H:40])[c:27]1[H:41])([H:42])([H:43])[H:44],water,298.15,30.405715304505684,-0.99040597543454
5594,[C:10]([C:11](=[O:12])[C:13](=[N+:14]([N-:15][c:16]1[c:17]([H:32])[c:18]([H:33])[c:19]([H:34])[c:20]([H:35])[c:21]1[H:36])[H:31])[c:22]1[c:23]([H:37])[c:24]([H:38])[c:25]([H:39])[c:26]([H:40])[c:27]1[H:41])([H:28])([H:29])[H:30].[C:1]([C:2]([C:3]([H:45])([H:46])[H:47])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:51])([H:52])[H:53])=[C:9]([H:54])[H:55])[H:50])[H:49])[H:48])([H:42])([H:43])[H:44]>>[C:1]([C:2]1([C:3]([H:45])([H:46])[H:47])[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:51])([H:52])[H:53])=[C:9]([H:54])[H:55])[H:50])[H:49])([H:48])[C:13]([C:11]([C:10]([H:28])([H:29])[H:30])=[O:12])([c:22]2[c:23]([H:37])[c:24]([H:38])[c:25]([H:39])[c:26]([H:40])[c:27]2[H:41])[N:14]([H:31])[N:15]1[c:16]1[c:17]([H:32])[c:18]([H:33])[c:19]([H:34])[c:20]([H:35])[c:21]1[H:36])([H:42])([H:43])[H:44],water,298.15,27.901682067291866,-1.4582922345270182
5595,[C:1]([C:2]([C:3]([H:30])([H:31])[H:32])=[C:4]([C:5]([H:33])([H:34])[H:35])[C:6]([H:36])([H:37])[H:38])([H:27])([H:28])[H:29].[C:7]([N:8]([C:9](=[O:10])[C:11](=[O+:12][C-:13]([C:14](=[O:15])[N:16]([C:17]([H:44])([H:45])[H:46])[H:43])[c:18]1[c:19]([H:47])[c:20]([H:48])[c:21]([H:49])[c:22]([H:50])[c:23]1[H:51])[C:24]([C:25]([H:52])([H:53])[H:54])=[O:26])[H:42])([H:39])([H:40])[H:41]>>[C:1]([C:2]1([C:3]([H:30])([H:31])[H:32])[C:4]([C:5]([H:33])([H:34])[H:35])([C:6]([H:36])([H:37])[H:38])[C:13]([C:14](=[O:15])[N:16]([C:17]([H:44])([H:45])[H:46])[H:43])([c:18]2[c:19]([H:47])[c:20]([H:48])[c:21]([H:49])[c:22]([H:50])[c:23]2[H:51])[O:12][C:11]1([C:9]([N:8]([C:7]([H:39])([H:40])[H:41])[H:42])=[O:10])[C:24]([C:25]([H:52])([H:53])[H:54])=[O:26])([H:27])([H:28])[H:29],water,298.15,24.02817868713657,-28.277740708797165
5596,[C:1]([C:2]([C:3]([H:31])([H:32])[H:33])=[C:4]([C:5]([H:34])([H:35])[H:36])[C:6]([H:37])([H:38])[H:39])([H:28])([H:29])[H:30].[C:7]([O:8][C:9](=[O:10])[C-:11]([O+:12]=[C:13]([C:14]#[N:15])[c:16]1[c:17]([H:43])[c:18]([H:44])[c:19]([H:45])[c:20]([H:46])[c:21]1[H:47])[c:22]1[c:23]([H:48])[c:24]([H:49])[c:25]([H:50])[c:26]([H:51])[c:27]1[H:52])([H:40])([H:41])[H:42]>>[C:1]([C:2]1([C:3]([H:31])([H:32])[H:33])[C:4]([C:5]([H:34])([H:35])[H:36])([C:6]([H:37])([H:38])[H:39])[C:11]([C:9]([O:8][C:7]([H:40])([H:41])[H:42])=[O:10])([c:22]2[c:23]([H:48])[c:24]([H:49])[c:25]([H:50])[c:26]([H:51])[c:27]2[H:52])[O:12][C:13]1([C:14]#[N:15])[c:16]1[c:17]([H:43])[c:18]([H:44])[c:19]([H:45])[c:20]([H:46])[c:21]1[H:47])([H:28])([H:29])[H:30],water,298.15,12.706113717218086,-33.82614471637797
5597,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:27])([H:28])[H:29])=[C:6]([O:7][C:8]([H:30])([H:31])[H:32])[C:9](=[O:10])[C:11]([C:12]([H:33])([H:34])[H:35])=[C:13]1[C:14]([H:36])([H:37])[H:38].[C:15]([N:16]([C:17](=[O:18])[C-:19]([C:20]([H:43])([H:44])[H:45])[N+:21]([C:22]([H:46])([H:47])[H:48])=[C:23]([C:24]([H:49])([H:50])[H:51])[C:25]#[N:26])[H:42])([H:39])([H:40])[H:41]>>[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:27])([H:28])[H:29])=[C:6]([O:7][C:8]([H:30])([H:31])[H:32])[C:9](=[O:10])[C@@:11]2([C:12]([H:33])([H:34])[H:35])[C@:13]1([C:14]([H:36])([H:37])[H:38])[C:19]([C:17]([N:16]([C:15]([H:39])([H:40])[H:41])[H:42])=[O:18])([C:20]([H:43])([H:44])[H:45])[N:21]([C:22]([H:46])([H:47])[H:48])[C:23]2([C:24]([H:49])([H:50])[H:51])[C:25]#[N:26],water,298.15,16.55792020084019,-12.733044824660515
5598,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:27])([H:28])[H:29])=[C:6]([O:7][C:8]([H:30])([H:31])[H:32])[C:9](=[O:10])[C:11]([C:12]([H:33])([H:34])[H:35])=[C:13]1[C:14]([H:36])([H:37])[H:38].[C:15]([N:16]([C:17](=[O:18])[C-:19]([C:20]([H:43])([H:44])[H:45])[N+:21]([C:22]([H:46])([H:47])[H:48])=[C:23]([C:24]([H:49])([H:50])[H:51])[C:25]#[N:26])[H:42])([H:39])([H:40])[H:41]>>[C:1]1(=[O:2])[C@@:3]2([O:4][C:5]([H:27])([H:28])[H:29])[C@@:6]([O:7][C:8]([H:30])([H:31])[H:32])([C:9](=[O:10])[C:11]([C:12]([H:33])([H:34])[H:35])=[C:13]1[C:14]([H:36])([H:37])[H:38])[C:19]([C:17]([N:16]([C:15]([H:39])([H:40])[H:41])[H:42])=[O:18])([C:20]([H:43])([H:44])[H:45])[N:21]([C:22]([H:46])([H:47])[H:48])[C:23]2([C:24]([H:49])([H:50])[H:51])[C:25]#[N:26],water,298.15,16.457517169563133,-13.645205159264714
5599,[C:9]([O:10][C:11](=[O:12])[C-:13]([N+:14](=[C:15]([C:16]#[N:17])[c:18]1[c:19]([H:32])[c:20]([H:33])[c:21]([H:34])[c:22]([H:35])[c:23]1[H:36])[H:31])[C:24](=[O:25])[O:26][C:27]([H:37])([H:38])[H:39])([H:28])([H:29])[H:30].[O-:1][C:2](=[O:3])/[C:4](=[C:5](\[C:6](=[O:7])[O-:8])[H:41])[H:40]>>[O-:1][C:2](=[O:3])[C@:4]1([H:40])[C@@:5]([C:6](=[O:7])[O-:8])([H:41])[C:13]([C:11]([O:10][C:9]([H:28])([H:29])[H:30])=[O:12])([C:24](=[O:25])[O:26][C:27]([H:37])([H:38])[H:39])[N:14]([H:31])[C:15]1([C:16]#[N:17])[c:18]1[c:19]([H:32])[c:20]([H:33])[c:21]([H:34])[c:22]([H:35])[c:23]1[H:36],water,298.15,21.99987200184641,-12.682937249892206
5600,[C:1]1(=[O:2])[C:3]([H:29])=[C:4]([H:30])[C:5](=[O:6])[C:7]([H:31])=[C:8]1[H:32].[C:9]([C:10](=[O:11])[C:12]([C:13]#[N:14])=[O+:15][C-:16]([c:17]1[c:18]([H:36])[c:19]([H:37])[c:20]([H:38])[c:21]([H:39])[c:22]1[H:40])[c:23]1[c:24]([H:41])[c:25]([H:42])[c:26]([H:43])[c:27]([H:44])[c:28]1[H:45])([H:33])([H:34])[H:35]>>[C:1]1(=[O:2])[C:3]([H:29])=[C:4]([H:30])[C:5](=[O:6])[C@@:7]2([H:31])[C@:8]1([H:32])[C:16]([c:17]1[c:18]([H:36])[c:19]([H:37])[c:20]([H:38])[c:21]([H:39])[c:22]1[H:40])([c:23]1[c:24]([H:41])[c:25]([H:42])[c:26]([H:43])[c:27]([H:44])[c:28]1[H:45])[O:15][C:12]2([C:10]([C:9]([H:33])([H:34])[H:35])=[O:11])[C:13]#[N:14],water,298.15,18.99125012180188,-21.99737057364356
5602,[C:1]([C:2]([C:3]([H:31])([H:32])[H:33])=[C:4]([C:5]([H:34])([H:35])[H:36])[C:6]([H:37])([H:38])[H:39])([H:28])([H:29])[H:30].[C:7]([N:8]([C:9](=[O:10])[C-:11]([C:12]#[N:13])[N+:14](=[C:15]([c:16]1[c:17]([H:45])[c:18]([H:46])[c:19]([H:47])[c:20]([H:48])[c:21]1[H:49])[c:22]1[c:23]([H:50])[c:24]([H:51])[c:25]([H:52])[c:26]([H:53])[c:27]1[H:54])[H:44])[H:43])([H:40])([H:41])[H:42]>>[C:1]([C:2]1([C:3]([H:31])([H:32])[H:33])[C:4]([C:5]([H:34])([H:35])[H:36])([C:6]([H:37])([H:38])[H:39])[C:11]([C:9]([N:8]([C:7]([H:40])([H:41])[H:42])[H:43])=[O:10])([C:12]#[N:13])[N:14]([H:44])[C:15]1([c:16]1[c:17]([H:45])[c:18]([H:46])[c:19]([H:47])[c:20]([H:48])[c:21]1[H:49])[c:22]1[c:23]([H:50])[c:24]([H:51])[c:25]([H:52])[c:26]([H:53])[c:27]1[H:54])([H:28])([H:29])[H:30],water,298.15,38.89400646456985,7.908331047284204
5603,[C:1]([C:2]([C:3]([H:30])([H:31])[H:32])=[C:4]([C:5]([H:33])([H:34])[H:35])[C:6]([H:36])([H:37])[H:38])([H:27])([H:28])[H:29].[C:7]([N:8]([C:9](=[O:10])[C:11](=[N+:12]([C-:13]([C:14]([C:15]([H:44])([H:45])[H:46])=[O:16])[C:17](=[O:18])[O:19][C:20]([H:47])([H:48])[H:49])[H:43])[c:21]1[c:22]([H:50])[c:23]([H:51])[c:24]([H:52])[c:25]([H:53])[c:26]1[H:54])[H:42])([H:39])([H:40])[H:41]>>[C:1]([C:2]1([C:3]([H:30])([H:31])[H:32])[C:4]([C:5]([H:33])([H:34])[H:35])([C:6]([H:36])([H:37])[H:38])[C:13]([C:14]([C:15]([H:44])([H:45])[H:46])=[O:16])([C:17](=[O:18])[O:19][C:20]([H:47])([H:48])[H:49])[N:12]([H:43])[C:11]1([C:9]([N:8]([C:7]([H:39])([H:40])[H:41])[H:42])=[O:10])[c:21]1[c:22]([H:50])[c:23]([H:51])[c:24]([H:52])[c:25]([H:53])[c:26]1[H:54])([H:27])([H:28])[H:29],water,298.15,38.09075833057946,2.223711202416901
5604,[C:1](/[C:2](=[C:3](/[C:4]([H:32])([H:33])[H:34])[H:31])[H:30])([H:27])([H:28])[H:29].[C:5]([N:6]([C:7](=[O:8])[C-:9]([C:10](=[O:11])[O:12][C:13]([H:39])([H:40])[H:41])[N+:14]([C:15]([H:42])([H:43])[H:44])=[C:16]([C:17](=[O:18])[O:19][C:20]([H:45])([H:46])[H:47])[c:21]1[c:22]([H:48])[c:23]([H:49])[c:24]([H:50])[c:25]([H:51])[c:26]1[H:52])[H:38])([H:35])([H:36])[H:37]>>[C:1]([C@@:2]1([H:30])[C@@:3]([C:4]([H:32])([H:33])[H:34])([H:31])[C:9]([C:7]([N:6]([C:5]([H:35])([H:36])[H:37])[H:38])=[O:8])([C:10](=[O:11])[O:12][C:13]([H:39])([H:40])[H:41])[N:14]([C:15]([H:42])([H:43])[H:44])[C:16]1([C:17](=[O:18])[O:19][C:20]([H:45])([H:46])[H:47])[c:21]1[c:22]([H:48])[c:23]([H:49])[c:24]([H:50])[c:25]([H:51])[c:26]1[H:52])([H:27])([H:28])[H:29],water,298.15,34.370771217588306,-26.40024932155961
5605,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:27])([H:28])[H:29])=[C:6]([O:7][C:8]([H:30])([H:31])[H:32])[C:9](=[O:10])[C:11]([C:12]([H:33])([H:34])[H:35])=[C:13]1[C:14]([H:36])([H:37])[H:38].[C:15]([O:16][C:17](=[O:18])[C-:19]([C:20]([H:42])([H:43])[H:44])[N+:21]([C:22]([H:45])([H:46])[H:47])=[C:23]([C:24]([H:48])([H:49])[H:50])[C:25]#[N:26])([H:39])([H:40])[H:41]>>[C:1]1(=[O:2])[C@@:3]2([O:4][C:5]([H:27])([H:28])[H:29])[C@@:6]([O:7][C:8]([H:30])([H:31])[H:32])([C:9](=[O:10])[C:11]([C:12]([H:33])([H:34])[H:35])=[C:13]1[C:14]([H:36])([H:37])[H:38])[C:19]([C:17]([O:16][C:15]([H:39])([H:40])[H:41])=[O:18])([C:20]([H:42])([H:43])[H:44])[N:21]([C:22]([H:45])([H:46])[H:47])[C:23]2([C:24]([H:48])([H:49])[H:50])[C:25]#[N:26],water,298.15,25.234970287253752,-6.950316595842935
5606,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:27])([H:28])[H:29])=[C:6]([O:7][C:8]([H:30])([H:31])[H:32])[C:9](=[O:10])[C:11]([C:12]([H:33])([H:34])[H:35])=[C:13]1[C:14]([H:36])([H:37])[H:38].[C:15]([O:16][C:17](=[O:18])[C-:19]([C:20]([H:42])([H:43])[H:44])[N+:21]([C:22]([H:45])([H:46])[H:47])=[C:23]([C:24]([H:48])([H:49])[H:50])[C:25]#[N:26])([H:39])([H:40])[H:41]>>[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:27])([H:28])[H:29])=[C:6]([O:7][C:8]([H:30])([H:31])[H:32])[C:9](=[O:10])[C@@:11]2([C:12]([H:33])([H:34])[H:35])[C@:13]1([C:14]([H:36])([H:37])[H:38])[C:19]([C:17]([O:16][C:15]([H:39])([H:40])[H:41])=[O:18])([C:20]([H:42])([H:43])[H:44])[N:21]([C:22]([H:45])([H:46])[H:47])[C:23]2([C:24]([H:48])([H:49])[H:50])[C:25]#[N:26],water,298.15,18.48455741900927,-10.8097969252423
5607,[C:9]([N:10]([C:11](=[O:12])[C:13](=[N+:14]([C-:15]([C:16]([C:17]([H:32])([H:33])[H:34])=[O:18])[C:19](=[O:20])[O:21][C:22]([H:35])([H:36])[H:37])[H:31])[C:23](=[O:24])[O:25][C:26]([H:38])([H:39])[H:40])[H:30])([H:27])([H:28])[H:29].[O-:1][C:2](=[O:3])/[C:4](=[C:5](\[C:6](=[O:7])[O-:8])[H:42])[H:41]>>[O-:1][C:2](=[O:3])[C@:4]1([H:41])[C@@:5]([C:6](=[O:7])[O-:8])([H:42])[C:15]([C:16]([C:17]([H:32])([H:33])[H:34])=[O:18])([C:19](=[O:20])[O:21][C:22]([H:35])([H:36])[H:37])[N:14]([H:31])[C:13]1([C:11]([N:10]([C:9]([H:27])([H:28])[H:29])[H:30])=[O:12])[C:23](=[O:24])[O:25][C:26]([H:38])([H:39])[H:40],water,298.15,24.709792276701545,-15.609968487921805
5608,[C:9]([O:10][C:11](=[O:12])[C:13]([C:14]([C:15]([H:30])([H:31])[H:32])=[O:16])=[N+:17]([C:18]([H:33])([H:34])[H:35])[C-:19]([C:20]([C:21]([H:36])([H:37])[H:38])=[O:22])[C:23](=[O:24])[O:25][C:26]([H:39])([H:40])[H:41])([H:27])([H:28])[H:29].[O-:1][C:2](=[O:3])/[C:4](=[C:5](\[C:6](=[O:7])[O-:8])[H:43])[H:42]>>[O-:1][C:2](=[O:3])[C@:4]1([H:42])[C@@:5]([C:6](=[O:7])[O-:8])([H:43])[C:19]([C:20]([C:21]([H:36])([H:37])[H:38])=[O:22])([C:23](=[O:24])[O:25][C:26]([H:39])([H:40])[H:41])[N:17]([C:18]([H:33])([H:34])[H:35])[C:13]1([C:11]([O:10][C:9]([H:27])([H:28])[H:29])=[O:12])[C:14]([C:15]([H:30])([H:31])[H:32])=[O:16],water,298.15,31.09220452748624,-19.975941436310983
5609,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:27])([H:28])[H:29])=[C:6]([O:7][C:8]([H:30])([H:31])[H:32])[C:9](=[O:10])[C:11]([C:12]([H:33])([H:34])[H:35])=[C:13]1[C:14]([H:36])([H:37])[H:38].[C:15]([C:16]#[N+:17][C-:18]([C:19](=[O:20])[N:21]([C:22]([H:43])([H:44])[H:45])[H:42])[C:23](=[O:24])[N:25]([C:26]([H:47])([H:48])[H:49])[H:46])([H:39])([H:40])[H:41]>>[C:1]1(=[O:2])[C@@:3]2([O:4][C:5]([H:27])([H:28])[H:29])[C@@:6]([O:7][C:8]([H:30])([H:31])[H:32])([C:9](=[O:10])[C:11]([C:12]([H:33])([H:34])[H:35])=[C:13]1[C:14]([H:36])([H:37])[H:38])[C:18]([C:19](=[O:20])[N:21]([C:22]([H:43])([H:44])[H:45])[H:42])([C:23](=[O:24])[N:25]([C:26]([H:47])([H:48])[H:49])[H:46])[N:17]=[C:16]2[C:15]([H:39])([H:40])[H:41],water,298.15,15.547876449757776,-16.407400485302734
5610,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:27])([H:28])[H:29])=[C:6]([O:7][C:8]([H:30])([H:31])[H:32])[C:9](=[O:10])[C:11]([C:12]([H:33])([H:34])[H:35])=[C:13]1[C:14]([H:36])([H:37])[H:38].[C:15]([C:16]#[N+:17][C-:18]([C:19](=[O:20])[N:21]([C:22]([H:43])([H:44])[H:45])[H:42])[C:23](=[O:24])[N:25]([C:26]([H:47])([H:48])[H:49])[H:46])([H:39])([H:40])[H:41]>>[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:27])([H:28])[H:29])=[C:6]([O:7][C:8]([H:30])([H:31])[H:32])[C:9](=[O:10])[C@@:11]2([C:12]([H:33])([H:34])[H:35])[C@:13]1([C:14]([H:36])([H:37])[H:38])[C:18]([C:19](=[O:20])[N:21]([C:22]([H:43])([H:44])[H:45])[H:42])([C:23](=[O:24])[N:25]([C:26]([H:47])([H:48])[H:49])[H:46])[N:17]=[C:16]2[C:15]([H:39])([H:40])[H:41],water,298.15,10.568277091296054,-22.359027778754893
5611,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:28])([H:29])[H:30])=[C:6]([O:7][C:8]([H:31])([H:32])[H:33])[C:9](=[O:10])[C:11]([C:12]([H:34])([H:35])[H:36])=[C:13]1[C:14]([H:37])([H:38])[H:39].[C:15]([O:16][C:17](=[O:18])[C:19]([C:20]#[N:21])=[N+:22]([C-:23]([C:24]#[N:25])[C:26]#[N:27])[H:43])([H:40])([H:41])[H:42]>>[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:28])([H:29])[H:30])=[C:6]([O:7][C:8]([H:31])([H:32])[H:33])[C:9](=[O:10])[C@@:11]2([C:12]([H:34])([H:35])[H:36])[C@:13]1([C:14]([H:37])([H:38])[H:39])[C:23]([C:24]#[N:25])([C:26]#[N:27])[N:22]([H:43])[C:19]2([C:17]([O:16][C:15]([H:40])([H:41])[H:42])=[O:18])[C:20]#[N:21],water,298.15,25.246507505920448,2.621046826200132
5612,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:28])([H:29])[H:30])=[C:6]([O:7][C:8]([H:31])([H:32])[H:33])[C:9](=[O:10])[C:11]([C:12]([H:34])([H:35])[H:36])=[C:13]1[C:14]([H:37])([H:38])[H:39].[C:15]([O:16][C:17](=[O:18])[C:19]([C:20]#[N:21])=[N+:22]([C-:23]([C:24]#[N:25])[C:26]#[N:27])[H:43])([H:40])([H:41])[H:42]>>[C:1]1(=[O:2])[C@:3]2([O:4][C:5]([H:28])([H:29])[H:30])[C@:6]([O:7][C:8]([H:31])([H:32])[H:33])([C:9](=[O:10])[C:11]([C:12]([H:34])([H:35])[H:36])=[C:13]1[C:14]([H:37])([H:38])[H:39])[C:23]([C:24]#[N:25])([C:26]#[N:27])[N:22]([H:43])[C:19]2([C:17]([O:16][C:15]([H:40])([H:41])[H:42])=[O:18])[C:20]#[N:21],water,298.15,28.982742017129432,6.249255258692759
5613,[C:1]([C:2]([C:3]([H:30])([H:31])[H:32])=[C:4]([C:5]([H:33])([H:34])[H:35])[C:6]([H:36])([H:37])[H:38])([H:27])([H:28])[H:29].[C:7]([N:8]([C:9](=[O:10])[C:11](=[O+:12][C-:13]([C:14](=[O:15])[O:16][C:17]([H:43])([H:44])[H:45])[c:18]1[c:19]([H:46])[c:20]([H:47])[c:21]([H:48])[c:22]([H:49])[c:23]1[H:50])[C:24]([C:25]([H:51])([H:52])[H:53])=[O:26])[H:42])([H:39])([H:40])[H:41]>>[C:1]([C:2]1([C:3]([H:30])([H:31])[H:32])[C:4]([C:5]([H:33])([H:34])[H:35])([C:6]([H:36])([H:37])[H:38])[C:13]([C:14](=[O:15])[O:16][C:17]([H:43])([H:44])[H:45])([c:18]2[c:19]([H:46])[c:20]([H:47])[c:21]([H:48])[c:22]([H:49])[c:23]2[H:50])[O:12][C:11]1([C:9]([N:8]([C:7]([H:39])([H:40])[H:41])[H:42])=[O:10])[C:24]([C:25]([H:51])([H:52])[H:53])=[O:26])([H:27])([H:28])[H:29],water,298.15,21.427755461377547,-28.91713283469044
5614,[C:6]([N:7]([C:8](=[O:9])[C:10](=[O+:11][C-:12]([C:13](=[O:14])[O:15][C:16]([H:31])([H:32])[H:33])[C:17](=[O:18])[O:19][C:20]([H:34])([H:35])[H:36])[c:21]1[c:22]([H:37])[c:23]([H:38])[c:24]([H:39])[c:25]([H:40])[c:26]1[H:41])[H:30])([H:27])([H:28])[H:29].[N+:1](=[C:2]([N:3]([H:44])[H:45])[N:4]([C:5]([H:47])([H:48])[H:49])[H:46])([H:42])[H:43]>>[N+:1]1([H:42])([H:43])[C:2]([N:3]([H:44])[H:45])([N:4]([C:5]([H:47])([H:48])[H:49])[H:46])[C:10]([C:8]([N:7]([C:6]([H:27])([H:28])[H:29])[H:30])=[O:9])([c:21]2[c:22]([H:37])[c:23]([H:38])[c:24]([H:39])[c:25]([H:40])[c:26]2[H:41])[O:11][C:12]1([C:13](=[O:14])[O:15][C:16]([H:31])([H:32])[H:33])[C:17](=[O:18])[O:19][C:20]([H:34])([H:35])[H:36],water,298.15,49.06253734340503,18.260392913876988
5616,[C:1]1([H:27])([H:28])[C:2]([H:29])=[C:3]([H:30])[N:4]([C:5]([H:31])([H:32])[H:33])[C:6]([H:34])=[C:7]1[C:8]([N:9]([H:35])[H:36])=[O:10].[C:11]([N:12]([C:13](=[O:14])[C-:15]([N+:16](=[C:17]([C:18]([H:42])([H:43])[H:44])[C:19](=[O:20])[O:21][C:22]([H:45])([H:46])[H:47])[H:41])[C:23](=[O:24])[N:25]([C:26]([H:49])([H:50])[H:51])[H:48])[H:40])([H:37])([H:38])[H:39]>>[C:1]1([H:27])([H:28])[C@@:2]2([H:29])[C@@:3]([H:30])([N:4]([C:5]([H:31])([H:32])[H:33])[C:6]([H:34])=[C:7]1[C:8]([N:9]([H:35])[H:36])=[O:10])[C:15]([C:13]([N:12]([C:11]([H:37])([H:38])[H:39])[H:40])=[O:14])([C:23](=[O:24])[N:25]([C:26]([H:49])([H:50])[H:51])[H:48])[N:16]([H:41])[C:17]2([C:18]([H:42])([H:43])[H:44])[C:19](=[O:20])[O:21][C:22]([H:45])([H:46])[H:47],water,298.15,24.360037374061843,-20.015842966916832
5617,[C:1]1([H:27])([H:28])[C:2]([H:29])=[C:3]([H:30])[N:4]([C:5]([H:31])([H:32])[H:33])[C:6]([H:34])=[C:7]1[C:8]([N:9]([H:35])[H:36])=[O:10].[C:11]([N:12]([C:13](=[O:14])[C-:15]([N+:16](=[C:17]([C:18]([H:42])([H:43])[H:44])[C:19](=[O:20])[O:21][C:22]([H:45])([H:46])[H:47])[H:41])[C:23](=[O:24])[N:25]([C:26]([H:49])([H:50])[H:51])[H:48])[H:40])([H:37])([H:38])[H:39]>>[C:1]1([H:27])([H:28])[C@@:2]2([H:29])[C@@:3]([H:30])([N:4]([C:5]([H:31])([H:32])[H:33])[C:6]([H:34])=[C:7]1[C:8]([N:9]([H:35])[H:36])=[O:10])[C:17]([C:18]([H:42])([H:43])[H:44])([C:19](=[O:20])[O:21][C:22]([H:45])([H:46])[H:47])[N:16]([H:41])[C:15]2([C:13]([N:12]([C:11]([H:37])([H:38])[H:39])[H:40])=[O:14])[C:23](=[O:24])[N:25]([C:26]([H:49])([H:50])[H:51])[H:48],water,298.15,24.43698993685853,-17.832278874576467
5618,[C:1]1([H:27])([H:28])[C:2]([H:29])=[C:3]([H:30])[N:4]([C:5]([H:31])([H:32])[H:33])[C:6]([H:34])=[C:7]1[C:8]([N:9]([H:35])[H:36])=[O:10].[C:11]([N:12]([C:13](=[O:14])[C-:15]([N+:16](=[C:17]([C:18]([H:42])([H:43])[H:44])[C:19](=[O:20])[O:21][C:22]([H:45])([H:46])[H:47])[H:41])[C:23](=[O:24])[N:25]([C:26]([H:49])([H:50])[H:51])[H:48])[H:40])([H:37])([H:38])[H:39]>>[C:1]1([H:27])([H:28])[C:2]([H:29])=[C:3]([H:30])[N:4]([C:5]([H:31])([H:32])[H:33])[C@@:6]2([H:34])[C@:7]1([C:8]([N:9]([H:35])[H:36])=[O:10])[C:17]([C:18]([H:42])([H:43])[H:44])([C:19](=[O:20])[O:21][C:22]([H:45])([H:46])[H:47])[N:16]([H:41])[C:15]2([C:13]([N:12]([C:11]([H:37])([H:38])[H:39])[H:40])=[O:14])[C:23](=[O:24])[N:25]([C:26]([H:49])([H:50])[H:51])[H:48],water,298.15,27.607516831785563,-7.318319932909717
