1582,[C:1]([C:2]([H:9])([C:10]#[N:11])[H:14])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[Cl:12].[F-:13]>>[C:1](=[C:2]([H:9])[C:10]#[N:11])([N:3]([H:4])[H:5])[N+:6](=[O:7])[O-:8].[Cl-:12].[F:13][H:14]
1583,[Br-:15].[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([H:3])([C:4]#[N:5])[F:14]>>[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([H:3])([C:4]#[N:5])[Br:15].[F-:14]
1584,[C:1]([C:2]([N+:7](=[O:8])[O-:9])([N:10]([H:11])[H:12])[H:15])([N+:3](=[O:4])[O-:5])([H:6])[Br:13].[Cl-:14]>>[Br-:13].[C:1](=[C:2]([N+:7](=[O:8])[O-:9])[N:10]([H:11])[H:12])([N+:3](=[O:4])[O-:5])[H:6].[Cl:14][H:15]
1585,[C:1]([C:2]([H:7])([N:8]([H:9])[H:10])[H:13])([H:3])([N:4]([H:5])[H:6])[Br:11].[F-:12]>>[Br-:11].[C:1](=[C:2]([H:7])[N:8]([H:9])[H:10])([H:3])[N:4]([H:5])[H:6].[F:12][H:13]
1586,[C:1]([C:2]([N+:5](=[O:6])[O-:7])([H:8])[H:11])([H:3])([H:4])[Br:9].[F-:10]>>[Br-:9].[C:1]([C:2]([N+:5](=[O:6])[O-:7])([H:8])[H:11])([H:3])([H:4])[F:10]
1587,[C:1]([C:2]([N:8]([H:9])[H:10])([H:11])[H:14])([N:3]([H:4])[H:5])([C:6]#[N:7])[Br:12].[F-:13]>>[Br-:12].[C:1](=[C:2]([N:8]([H:9])[H:10])[H:11])([N:3]([H:4])[H:5])[C:6]#[N:7].[F:13][H:14]
1588,[Br-:11].[C:1]([C:2]([C:5]([H:6])([H:7])[H:8])([H:9])[H:12])([H:3])([H:4])[Cl:10]>>[Br:11][H:12].[C:1](=[C:2]([C:5]([H:6])([H:7])[H:8])[H:9])([H:3])[H:4].[Cl-:10]
1589,[C:1]([C:2]([C:8]#[N:9])([N:10]([H:11])[H:12])[H:15])([H:3])([C:4]([H:5])([H:6])[H:7])[F:13].[Cl-:14]>>[C:1]([C:2]([C:8]#[N:9])([N:10]([H:11])[H:12])[H:15])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:14].[F-:13]
1590,[Br-:14].[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([H:12])[H:15])([N+:3](=[O:4])[O-:5])([C:6]#[N:7])[Cl:13]>>[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([H:12])[H:15])([N+:3](=[O:4])[O-:5])([C:6]#[N:7])[Br:14].[Cl-:13]
1591,[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([C:10]#[N:11])[H:14])([C:3]#[N:4])([H:5])[Br:12].[Cl-:13]>>[Br-:12].[C:1](=[C:2]([C:6]([H:7])([H:8])[H:9])[C:10]#[N:11])([C:3]#[N:4])[H:5].[Cl:13][H:14]
1592,[C:1]([C:2]([N+:9](=[O:10])[O-:11])([N:12]([H:13])[H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:15].[F-:16]>>[C:1]([C:2]([N+:9](=[O:10])[O-:11])([N:12]([H:13])[H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[F:16].[Cl-:15]
1593,[C:1]([C:2]([N+:8](=[O:9])[O-:10])([H:11])[H:14])([C:3]#[N:4])([N:5]([H:6])[H:7])[Br:12].[F-:13]>>[Br-:12].[C:1]([C:2]([N+:8](=[O:9])[O-:10])([H:11])[H:14])([C:3]#[N:4])([N:5]([H:6])[H:7])[F:13]
1594,[C:1]([C:2]([N:8]([H:9])[H:10])([H:11])[H:14])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:12].[Cl-:13]>>[C:1](=[C:2]([N:8]([H:9])[H:10])[H:11])([C:3]([H:4])([H:5])[H:6])[H:7].[Cl-:12].[Cl:13][H:14]
1595,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:15].[F-:16]>>[C:1](=[C:2]([C:8]([H:9])([H:10])[H:11])[N:12]([H:13])[H:14])([C:3]([H:4])([H:5])[H:6])[H:7].[Cl-:15].[F:16][H:17]
1596,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([H:3])([N:4]([H:5])[H:6])[Cl:15].[F-:16]>>[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([H:3])([N:4]([H:5])[H:6])[F:16].[Cl-:15]
1597,[C:1]([C:2]([C:7]#[N:8])([C:9]([H:10])([H:11])[H:12])[H:15])([N:3]([H:4])[H:5])([H:6])[Br:13].[F-:14]>>[Br-:13].[C:1]([C:2]([C:7]#[N:8])([C:9]([H:10])([H:11])[H:12])[H:15])([N:3]([H:4])[H:5])([H:6])[F:14]
1598,[Br-:16].[C:1]([C:2]([N:8]([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([C:6]#[N:7])[F:15]>>[C:1]([C:2]([N:8]([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([C:6]#[N:7])[Br:16].[F-:15]
1599,[C:1]([C:2]([H:8])([C:9]#[N:10])[H:13])([C:3]([H:4])([H:5])[H:6])([H:7])[Br:11].[Cl-:12]>>[Br-:11].[C:1]([C:2]([H:8])([C:9]#[N:10])[H:13])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:12]
1600,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:15].[F-:16]>>[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([H:7])[F:16].[Cl-:15]
1601,[C:1]([C:2]([N:7]([H:8])[H:9])([N+:10](=[O:11])[O-:12])[H:15])([H:3])([N+:4](=[O:5])[O-:6])[Cl:13].[F-:14]>>[C:1]([C:2]([N:7]([H:8])[H:9])([N+:10](=[O:11])[O-:12])[H:15])([H:3])([N+:4](=[O:5])[O-:6])[F:14].[Cl-:13]
1602,[C:1]([C:2]([H:7])([N:8]([H:9])[H:10])[H:13])([N+:3](=[O:4])[O-:5])([H:6])[Cl:11].[Cl-:12]>>[C:1](=[C:2]([H:7])[N:8]([H:9])[H:10])([N+:3](=[O:4])[O-:5])[H:6].[Cl-:11].[Cl:12][H:13]
1603,[Br-:13].[C:1]([C:2]([N+:8](=[O:9])[O-:10])([H:11])[H:14])([N:3]([H:4])[H:5])([C:6]#[N:7])[F:12]>>[C:1]([C:2]([N+:8](=[O:9])[O-:10])([H:11])[H:14])([N:3]([H:4])[H:5])([C:6]#[N:7])[Br:13].[F-:12]
1604,[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[F:15].[Cl-:16]>>[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[Cl:16].[F-:15]
1605,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([N+:3](=[O:4])[O-:5])([C:6]#[N:7])[Cl:15].[F-:16]>>[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([N+:3](=[O:4])[O-:5])([C:6]#[N:7])[F:16].[Cl-:15]
1606,[Br-:12].[C:1]([C:2]([N:5]([H:6])[H:7])([N:8]([H:9])[H:10])[H:13])([H:3])([H:4])[Cl:11]>>[C:1]([C:2]([N:5]([H:6])[H:7])([N:8]([H:9])[H:10])[H:13])([H:3])([H:4])[Br:12].[Cl-:11]
1607,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([C:3]#[N:4])([N+:5](=[O:6])[O-:7])[Br:16].[F-:17]>>[Br-:16].[C:1](=[C:2]([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15])([C:3]#[N:4])[N+:5](=[O:6])[O-:7].[F:17][H:18]
1608,[C:1]([C:2]([C:8]#[N:9])([C:10]([H:11])([H:12])[H:13])[H:16])([H:3])([C:4]([H:5])([H:6])[H:7])[Br:14].[F-:15]>>[Br-:14].[C:1]([C:2]([C:8]#[N:9])([C:10]([H:11])([H:12])[H:13])[H:16])([H:3])([C:4]([H:5])([H:6])[H:7])[F:15]
1609,[C:1]([C:2]([N:7]([H:8])[H:9])([C:10]#[N:11])[H:14])([H:3])([N:4]([H:5])[H:6])[F:12].[Cl-:13]>>[C:1]([C:2]([N:7]([H:8])[H:9])([C:10]#[N:11])[H:14])([H:3])([N:4]([H:5])[H:6])[Cl:13].[F-:12]
1610,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]#[N:12])[H:15])([N+:3](=[O:4])[O-:5])([H:6])[Cl:13].[F-:14]>>[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]#[N:12])[H:15])([N+:3](=[O:4])[O-:5])([H:6])[F:14].[Cl-:13]
1611,[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([C:10]#[N:11])[H:14])([C:3]#[N:4])([H:5])[F:12].[Cl-:13]>>[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([C:10]#[N:11])[H:14])([C:3]#[N:4])([H:5])[Cl:13].[F-:12]
1612,[C:1]([C:2]([N:5]([H:6])[H:7])([N:8]([H:9])[H:10])[H:13])([H:3])([H:4])[Br:11].[F-:12]>>[Br-:11].[C:1](=[C:2]([N:5]([H:6])[H:7])[N:8]([H:9])[H:10])([H:3])[H:4].[F:12][H:13]
1613,[C:1]([C:2]([H:8])([C:9]([H:10])([H:11])[H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:13].[Cl-:14]>>[C:1](=[C:2]([H:8])[C:9]([H:10])([H:11])[H:12])([C:3]([H:4])([H:5])[H:6])[H:7].[Cl-:13].[Cl:14][H:15]
1614,[C:1]([C:2]([N+:7](=[O:8])[O-:9])([H:10])[H:13])([H:3])([N:4]([H:5])[H:6])[Br:11].[F-:12]>>[Br-:11].[C:1](=[C:2]([N+:7](=[O:8])[O-:9])[H:10])([H:3])[N:4]([H:5])[H:6].[F:12][H:13]
1615,[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[Cl:15].[F-:16]>>[C:1](=[C:2]([C:10]([H:11])([H:12])[H:13])[H:14])([C:3]([H:4])([H:5])[H:6])[N+:7](=[O:8])[O-:9].[Cl-:15].[F:16][H:17]
1616,[C:1]([C:2]([H:7])([C:8]#[N:9])[H:12])([C:3]#[N:4])([C:5]#[N:6])[Cl:10].[F-:11]>>[C:1]([C:2]([H:7])([C:8]#[N:9])[H:12])([C:3]#[N:4])([C:5]#[N:6])[F:11].[Cl-:10]
1617,[C:1]([C:2]([N:8]([H:9])[H:10])([N:11]([H:12])[H:13])[H:16])([C:3]#[N:4])([N:5]([H:6])[H:7])[Cl:14].[F-:15]>>[C:1](=[C:2]([N:8]([H:9])[H:10])[N:11]([H:12])[H:13])([C:3]#[N:4])[N:5]([H:6])[H:7].[Cl-:14].[F:15][H:16]
1618,[C:1]([C:2]([H:10])([C:11]#[N:12])[H:15])([N:3]([H:4])[H:5])([C:6]([H:7])([H:8])[H:9])[F:13].[Cl-:14]>>[C:1]([C:2]([H:10])([C:11]#[N:12])[H:15])([N:3]([H:4])[H:5])([C:6]([H:7])([H:8])[H:9])[Cl:14].[F-:13]
1619,[Br-:10].[C:1]([C:2]([N:5]([H:6])[H:7])([H:8])[H:11])([H:3])([H:4])[Cl:9]>>[Br:10][H:11].[C:1](=[C:2]([N:5]([H:6])[H:7])[H:8])([H:3])[H:4].[Cl-:9]
1620,[Br-:16].[C:1]([C:2]([H:11])([N+:12](=[O:13])[O-:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[F:15]>>[C:1]([C:2]([H:11])([N+:12](=[O:13])[O-:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Br:16].[F-:15]
1621,[C:1]([C:2]([H:6])([C:7]#[N:8])[H:11])([C:3]#[N:4])([H:5])[Br:9].[F-:10]>>[Br-:9].[C:1]([C:2]([H:6])([C:7]#[N:8])[H:11])([C:3]#[N:4])([H:5])[F:10]
1622,[C:1]([C:2]([H:6])([N:7]([H:8])[H:9])[H:12])([H:3])([C:4]#[N:5])[Br:10].[F-:11]>>[Br-:10].[C:1]([C:2]([H:6])([N:7]([H:8])[H:9])[H:12])([H:3])([C:4]#[N:5])[F:11]
1623,[C:1]([C:2]([N:9]([H:10])[H:11])([N+:12](=[O:13])[O-:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:15].[Cl-:16]>>[C:1](=[C:2]([N:9]([H:10])[H:11])[N+:12](=[O:13])[O-:14])([C:3]([H:4])([H:5])[H:6])[C:7]#[N:8].[Cl-:15].[Cl:16][H:17]
1624,[C:1]([C:2]([N:8]([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:15].[F-:16]>>[C:1]([C:2]([N:8]([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([H:3])([C:4]([H:5])([H:6])[H:7])[F:16].[Cl-:15]
1625,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([H:3])([C:4]([H:5])([H:6])[H:7])[Br:15].[Cl-:16]>>[Br-:15].[C:1](=[C:2]([C:8]([H:9])([H:10])[H:11])[N:12]([H:13])[H:14])([H:3])[C:4]([H:5])([H:6])[H:7].[Cl:16][H:17]
1626,[C:1]([C:2]([N:8]([H:9])[H:10])([H:11])[H:14])([N+:3](=[O:4])[O-:5])([C:6]#[N:7])[Cl:12].[Cl-:13]>>[C:1](=[C:2]([N:8]([H:9])[H:10])[H:11])([N+:3](=[O:4])[O-:5])[C:6]#[N:7].[Cl-:12].[Cl:13][H:14]
1627,[C:1]([C:2]([C:10]#[N:11])([H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[Cl:13].[F-:14]>>[C:1]([C:2]([C:10]#[N:11])([H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[F:14].[Cl-:13]
1628,[C:1]([C:2]([N:9]([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:15].[F-:16]>>[C:1]([C:2]([N:9]([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[F:16].[Cl-:15]
1629,[Br-:13].[C:1]([C:2]([H:10])([H:11])[H:14])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[Cl:12]>>[Br:13][H:14].[C:1](=[C:2]([H:10])[H:11])([C:3]([H:4])([H:5])[H:6])[N+:7](=[O:8])[O-:9].[Cl-:12]
1630,[C:1]([C:2]([H:7])([H:8])[H:11])([H:3])([N+:4](=[O:5])[O-:6])[Br:9].[Cl-:10]>>[Br-:9].[C:1](=[C:2]([H:7])[H:8])([H:3])[N+:4](=[O:5])[O-:6].[Cl:10][H:11]
1631,[Br-:14].[C:1]([C:2]([C:8]#[N:9])([N:10]([H:11])[H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:13]>>[C:1]([C:2]([C:8]#[N:9])([N:10]([H:11])[H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([H:7])[Br:14].[Cl-:13]
1632,[C:1]([C:2]([H:8])([C:9]#[N:10])[H:13])([C:3]#[N:4])([N:5]([H:6])[H:7])[Br:11].[F-:12]>>[Br-:11].[C:1](=[C:2]([H:8])[C:9]#[N:10])([C:3]#[N:4])[N:5]([H:6])[H:7].[F:12][H:13]
1633,[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([C:14]#[N:15])[H:18])([N:3]([H:4])[H:5])([C:6]([H:7])([H:8])[H:9])[Br:16].[F-:17]>>[Br-:16].[C:1](=[C:2]([C:10]([H:11])([H:12])[H:13])[C:14]#[N:15])([N:3]([H:4])[H:5])[C:6]([H:7])([H:8])[H:9].[F:17][H:18]
1634,[C:1]([C:2]([N:6]([H:7])[H:8])([C:9]#[N:10])[H:13])([C:3]#[N:4])([H:5])[Br:11].[F-:12]>>[Br-:11].[C:1]([C:2]([N:6]([H:7])[H:8])([C:9]#[N:10])[H:13])([C:3]#[N:4])([H:5])[F:12]
1635,[Br-:11].[C:1]([C:2]([C:5]#[N:6])([N:7]([H:8])[H:9])[H:12])([H:3])([H:4])[Br:10]>>[Br-:10].[Br:11][H:12].[C:1](=[C:2]([C:5]#[N:6])[N:7]([H:8])[H:9])([H:3])[H:4]
1636,[C:1]([C:2]([H:8])([C:9]#[N:10])[H:13])([N:3]([H:4])[H:5])([C:6]#[N:7])[Cl:11].[F-:12]>>[C:1]([C:2]([H:8])([C:9]#[N:10])[H:13])([N:3]([H:4])[H:5])([C:6]#[N:7])[F:12].[Cl-:11]
1637,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]#[N:12])[H:15])([N:3]([H:4])[H:5])([H:6])[Br:13].[F-:14]>>[Br-:13].[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]#[N:12])[H:15])([N:3]([H:4])[H:5])([H:6])[F:14]
1638,[C:1]([C:2]([N:9]([H:10])[H:11])([H:12])[H:15])([N+:3](=[O:4])[O-:5])([N+:6](=[O:7])[O-:8])[Br:13].[Cl-:14]>>[Br-:13].[C:1](=[C:2]([N:9]([H:10])[H:11])[H:12])([N+:3](=[O:4])[O-:5])[N+:6](=[O:7])[O-:8].[Cl:14][H:15]
1639,[C:1]([C:2]([C:7]#[N:8])([H:9])[H:12])([C:3]#[N:4])([C:5]#[N:6])[Cl:10].[Cl-:11]>>[C:1](=[C:2]([C:7]#[N:8])[H:9])([C:3]#[N:4])[C:5]#[N:6].[Cl-:10].[Cl:11][H:12]
1640,[C:1]([C:2]([H:7])([C:8]([H:9])([H:10])[H:11])[H:14])([C:3]#[N:4])([C:5]#[N:6])[Cl:12].[F-:13]>>[C:1](=[C:2]([H:7])[C:8]([H:9])([H:10])[H:11])([C:3]#[N:4])[C:5]#[N:6].[Cl-:12].[F:13][H:14]
1641,[C:1]([C:2]([H:6])([N:7]([H:8])[H:9])[H:12])([C:3]#[N:4])([H:5])[F:10].[Cl-:11]>>[C:1]([C:2]([H:6])([N:7]([H:8])[H:9])[H:12])([C:3]#[N:4])([H:5])[Cl:11].[F-:10]
1642,[C:1]([C:2]([C:6]#[N:7])([N:8]([H:9])[H:10])[H:13])([C:3]#[N:4])([H:5])[Cl:11].[F-:12]>>[C:1]([C:2]([C:6]#[N:7])([N:8]([H:9])[H:10])[H:13])([C:3]#[N:4])([H:5])[F:12].[Cl-:11]
1643,[C:1]([C:2]([H:5])([N+:6](=[O:7])[O-:8])[H:11])([H:3])([H:4])[F:9].[Cl-:10]>>[C:1]([C:2]([H:5])([N+:6](=[O:7])[O-:8])[H:11])([H:3])([H:4])[Cl:10].[F-:9]
1644,[Br-:17].[C:1]([C:2]([N:11]([H:12])[H:13])([C:14]#[N:15])[H:18])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Cl:16]>>[C:1]([C:2]([N:11]([H:12])[H:13])([C:14]#[N:15])[H:18])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Br:17].[Cl-:16]
1645,[C:1]([C:2]([N:8]([H:9])[H:10])([N:11]([H:12])[H:13])[H:16])([C:3]#[N:4])([N:5]([H:6])[H:7])[F:14].[Cl-:15]>>[C:1]([C:2]([N:8]([H:9])[H:10])([N:11]([H:12])[H:13])[H:16])([C:3]#[N:4])([N:5]([H:6])[H:7])[Cl:15].[F-:14]
1646,[Br-:11].[C:1]([C:2]([C:6]#[N:7])([C:8]#[N:9])[H:12])([C:3]#[N:4])([H:5])[Cl:10]>>[C:1]([C:2]([C:6]#[N:7])([C:8]#[N:9])[H:12])([C:3]#[N:4])([H:5])[Br:11].[Cl-:10]
1647,[C:1]([C:2]([C:7]#[N:8])([H:9])[H:12])([N:3]([H:4])[H:5])([H:6])[F:10].[Cl-:11]>>[C:1]([C:2]([C:7]#[N:8])([H:9])[H:12])([N:3]([H:4])[H:5])([H:6])[Cl:11].[F-:10]
1648,[C:1]([C:2]([C:8]#[N:9])([H:10])[H:13])([N:3]([H:4])[H:5])([C:6]#[N:7])[Cl:11].[F-:12]>>[C:1]([C:2]([C:8]#[N:9])([H:10])[H:13])([N:3]([H:4])[H:5])([C:6]#[N:7])[F:12].[Cl-:11]
1649,[C:1]([C:2]([N:10]([H:11])[H:12])([H:13])[H:16])([N:3]([H:4])[H:5])([C:6]([H:7])([H:8])[H:9])[Br:14].[F-:15]>>[Br-:14].[C:1](=[C:2]([N:10]([H:11])[H:12])[H:13])([N:3]([H:4])[H:5])[C:6]([H:7])([H:8])[H:9].[F:15][H:16]
1650,[C:1]([C:2]([H:7])([C:8]#[N:9])[H:12])([H:3])([N:4]([H:5])[H:6])[Cl:10].[F-:11]>>[C:1](=[C:2]([H:7])[C:8]#[N:9])([H:3])[N:4]([H:5])[H:6].[Cl-:10].[F:11][H:12]
1651,[C:1]([C:2]([H:7])([N:8]([H:9])[H:10])[H:13])([H:3])([N+:4](=[O:5])[O-:6])[Cl:11].[F-:12]>>[C:1](=[C:2]([H:7])[N:8]([H:9])[H:10])([H:3])[N+:4](=[O:5])[O-:6].[Cl-:11].[F:12][H:13]
1652,[C:1]([C:2]([N:8]([H:9])[H:10])([N:11]([H:12])[H:13])[H:16])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:14].[Cl-:15]>>[C:1](=[C:2]([N:8]([H:9])[H:10])[N:11]([H:12])[H:13])([C:3]([H:4])([H:5])[H:6])[H:7].[Cl-:14].[Cl:15][H:16]
1653,[C:1]([C:2]([N:5]([H:6])[H:7])([H:8])[H:11])([H:3])([H:4])[Br:9].[Cl-:10]>>[Br-:9].[C:1](=[C:2]([N:5]([H:6])[H:7])[H:8])([H:3])[H:4].[Cl:10][H:11]
1654,[C:1]([C:2]([N+:8](=[O:9])[O-:10])([H:11])[H:14])([C:3]([H:4])([H:5])[H:6])([H:7])[F:12].[Cl-:13]>>[C:1]([C:2]([N+:8](=[O:9])[O-:10])([H:11])[H:14])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:13].[F-:12]
1655,[Br-:14].[C:1]([C:2]([H:9])([N:10]([H:11])[H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:13]>>[Br:14][H:15].[C:1](=[C:2]([H:9])[N:10]([H:11])[H:12])([C:3]([H:4])([H:5])[H:6])[C:7]#[N:8].[Cl-:13]
1656,[C:1]([C:2]([C:7]#[N:8])([H:9])[H:12])([N:3]([H:4])[H:5])([H:6])[Cl:10].[F-:11]>>[C:1](=[C:2]([C:7]#[N:8])[H:9])([N:3]([H:4])[H:5])[H:6].[Cl-:10].[F:11][H:12]
1657,[C:1]([C:2]([N:9]([H:10])[H:11])([H:12])[H:15])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:13].[Cl-:14]>>[C:1](=[C:2]([N:9]([H:10])[H:11])[H:12])([C:3]#[N:4])[C:5]([H:6])([H:7])[H:8].[Cl-:13].[Cl:14][H:15]
1658,[C:1]([C:2]([N+:6](=[O:7])[O-:8])([N:9]([H:10])[H:11])[H:14])([C:3]#[N:4])([H:5])[F:12].[Cl-:13]>>[C:1]([C:2]([N+:6](=[O:7])[O-:8])([N:9]([H:10])[H:11])[H:14])([C:3]#[N:4])([H:5])[Cl:13].[F-:12]
1659,[Br-:9].[C:1]([C:2]([H:6])([H:7])[H:10])([H:3])([C:4]#[N:5])[Br:8]>>[Br-:8].[Br:9][H:10].[C:1](=[C:2]([H:6])[H:7])([H:3])[C:4]#[N:5]
1660,[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([H:13])[H:16])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:14].[F-:15]>>[C:1](=[C:2]([C:9]([H:10])([H:11])[H:12])[H:13])([C:3]([H:4])([H:5])[H:6])[C:7]#[N:8].[Cl-:14].[F:15][H:16]
1661,[Br-:13].[C:1]([C:2]([N:6]([H:7])[H:8])([N:9]([H:10])[H:11])[H:14])([C:3]#[N:4])([H:5])[Cl:12]>>[C:1]([C:2]([N:6]([H:7])[H:8])([N:9]([H:10])[H:11])[H:14])([C:3]#[N:4])([H:5])[Br:13].[Cl-:12]
1662,[C:1]([C:2]([H:8])([H:9])[H:12])([C:3]([H:4])([H:5])[H:6])([H:7])[Br:10].[Cl-:11]>>[Br-:10].[C:1]([C:2]([H:8])([H:9])[H:12])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:11]
1663,[C:1]([C:2]([H:7])([C:8]#[N:9])[H:12])([C:3]#[N:4])([C:5]#[N:6])[Cl:10].[F-:11]>>[C:1](=[C:2]([H:7])[C:8]#[N:9])([C:3]#[N:4])[C:5]#[N:6].[Cl-:10].[F:11][H:12]
1664,[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([N+:10](=[O:11])[O-:12])[H:15])([C:3]#[N:4])([H:5])[Br:13].[F-:14]>>[Br-:13].[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([N+:10](=[O:11])[O-:12])[H:15])([C:3]#[N:4])([H:5])[F:14]
1665,[Br-:14].[C:1]([C:2]([N:9]([H:10])[H:11])([H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:13]>>[C:1]([C:2]([N:9]([H:10])[H:11])([H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Br:14].[Cl-:13]
1666,[C:1]([C:2]([C:6]#[N:7])([C:8]#[N:9])[H:12])([C:3]#[N:4])([H:5])[Cl:10].[F-:11]>>[C:1]([C:2]([C:6]#[N:7])([C:8]#[N:9])[H:12])([C:3]#[N:4])([H:5])[F:11].[Cl-:10]
1667,[C:1]([C:2]([H:8])([H:9])[H:12])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:10].[Cl-:11]>>[C:1](=[C:2]([H:8])[H:9])([H:3])[C:4]([H:5])([H:6])[H:7].[Cl-:10].[Cl:11][H:12]
1668,[Br-:12].[C:1]([C:2]([H:8])([C:9]#[N:10])[H:13])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:11]>>[C:1]([C:2]([H:8])([C:9]#[N:10])[H:13])([H:3])([C:4]([H:5])([H:6])[H:7])[Br:12].[Cl-:11]
1669,[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([N:13]([H:14])[H:15])[H:18])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Br:16].[Cl-:17]>>[Br-:16].[C:1](=[C:2]([C:9]([H:10])([H:11])[H:12])[N:13]([H:14])[H:15])([C:3]#[N:4])[C:5]([H:6])([H:7])[H:8].[Cl:17][H:18]
